Customer_Index,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,Churn_Probability,Risk_Tier,Churn_Actual,Churn_Predicted,Top_3_Drivers,Recommended_Action
955,4,29.9,118.25,0,0,0,0.85030186,High Risk,0,1,PhoneService (+0.383) | PaymentMethod_Electronic check (+0.291) | charges_per_tenure (+0.236),Priority call — offer annual plan + early loyalty reward
411,10,89.5,863.1,0,0,1,0.84966016,High Risk,1,1,charges_per_tenure (+0.526) | InternetService_Fiber optic (+0.288) | Contract_Two year (+0.206),Priority call — offer annual plan + early loyalty reward
1192,5,85.4,425.9,0,0,1,0.84944314,High Risk,1,1,charges_per_tenure (+1.110) | InternetService_Fiber optic (+0.223) | Contract_Two year (+0.210),Priority call — offer annual plan + early loyalty reward
535,13,96.65,1244.5,0,0,1,0.84852153,High Risk,1,1,charges_per_tenure (+0.390) | InternetService_Fiber optic (+0.301) | MonthlyCharges (+0.297),Priority call — service quality review + plan optimisation
384,18,88.85,1594.75,0,0,1,0.8485166,High Risk,0,1,charges_per_tenure (+0.558) | InternetService_Fiber optic (+0.302) | PaymentMethod_Electronic check (+0.281),Priority call — service quality review + plan optimisation
1065,24,99.65,2404.85,0,0,1,0.846667,High Risk,0,1,MonthlyCharges (+0.471) | InternetService_Fiber optic (+0.317) | TotalCharges (+0.224),Priority call — service quality review + plan optimisation
959,1,45.2,45.2,0,0,0,0.846235,High Risk,0,1,charges_per_tenure (+0.921) | SeniorCitizen (+0.307) | MonthlyCharges (+0.207),Priority call — offer annual plan + early loyalty reward
498,2,74.9,147.15,0,0,1,0.8457358,High Risk,1,1,charges_per_tenure (+0.902) | MultipleLines (+0.224) | Contract_Two year (+0.209),Priority call — offer annual plan + early loyalty reward
456,1,55.4,55.4,0,0,0,0.84567654,High Risk,1,1,charges_per_tenure (+1.287) | Contract_Two year (+0.193) | PaymentMethod_Electronic check (+0.171),Priority call — offer annual plan + early loyalty reward
1398,7,84.35,609.65,0,0,1,0.845609,High Risk,0,1,charges_per_tenure (+0.857) | InternetService_Fiber optic (+0.258) | Contract_Two year (+0.207),Priority call — offer annual plan + early loyalty reward
131,1,24.8,24.8,0,0,0,0.84544903,High Risk,1,1,charges_per_tenure (+0.900) | PhoneService (+0.328) | PaymentMethod_Electronic check (+0.210),Priority call — offer annual plan + early loyalty reward
1256,30,100.2,2983.8,0,0,1,0.84458846,High Risk,1,1,InternetService_Fiber optic (+0.298) | PaymentMethod_Electronic check (+0.294) | MonthlyCharges (+0.282),Priority call — service quality review + plan optimisation
333,5,75.6,402.5,0,0,1,0.84427226,High Risk,0,1,charges_per_tenure (+0.906) | InternetService_Fiber optic (+0.222) | MultipleLines (+0.210),Priority call — offer annual plan + early loyalty reward
199,4,76.65,333.6,0,0,1,0.8439403,High Risk,1,1,charges_per_tenure (+1.122) | Contract_Two year (+0.211) | InternetService_Fiber optic (+0.209),Priority call — offer annual plan + early loyalty reward
1045,13,99.0,1301.7,0,0,1,0.84374,High Risk,1,1,charges_per_tenure (+0.576) | MonthlyCharges (+0.539) | InternetService_Fiber optic (+0.312),Priority call — service quality review + plan optimisation
741,6,84.4,556.35,0,0,1,0.84240276,High Risk,1,1,charges_per_tenure (+0.916) | InternetService_Fiber optic (+0.240) | Contract_Two year (+0.208),Priority call — offer annual plan + early loyalty reward
1031,3,74.4,215.8,0,0,1,0.84211624,High Risk,1,1,charges_per_tenure (+1.052) | InternetService_Fiber optic (+0.229) | Contract_Two year (+0.208),Priority call — offer annual plan + early loyalty reward
1029,1,59.85,59.85,0,0,0,0.8408423,High Risk,1,1,charges_per_tenure (+1.412) | Contract_Two year (+0.188) | PaymentMethod_Electronic check (+0.183),Priority call — offer annual plan + early loyalty reward
62,21,73.7,1558.7,0,0,1,0.83995646,High Risk,0,1,PaymentMethod_Electronic check (+0.317) | MonthlyCharges (+0.276) | InternetService_Fiber optic (+0.251),Priority call — personalised retention offer
818,5,75.55,349.65,0,0,1,0.83947766,High Risk,1,1,charges_per_tenure (+0.911) | Contract_Two year (+0.208) | InternetService_Fiber optic (+0.187),Priority call — offer annual plan + early loyalty reward
133,1,50.75,50.75,0,0,0,0.83833826,High Risk,1,1,charges_per_tenure (+1.471) | Contract_Two year (+0.194) | Contract_One year (+0.157),Priority call — offer annual plan + early loyalty reward
1230,3,95.4,293.15,0,0,1,0.8382024,High Risk,0,1,charges_per_tenure (+0.826) | InternetService_Fiber optic (+0.216) | MonthlyCharges (+0.209),Priority call — offer annual plan + early loyalty reward
259,12,106.7,1253.9,0,0,1,0.83749014,High Risk,1,1,charges_per_tenure (+0.623) | InternetService_Fiber optic (+0.307) | PaperlessBilling (+0.176),Priority call — service quality review + plan optimisation
430,18,96.05,1740.7,0,0,1,0.83713096,High Risk,1,1,charges_per_tenure (+0.525) | MonthlyCharges (+0.372) | InternetService_Fiber optic (+0.283),Priority call — service quality review + plan optimisation
550,17,102.55,1742.5,0,0,1,0.83692706,High Risk,0,1,InternetService_Fiber optic (+0.323) | charges_per_tenure (+0.289) | PaymentMethod_Electronic check (+0.269),Priority call — service quality review + plan optimisation
757,3,80.7,239.45,0,0,1,0.8366706,High Risk,0,1,charges_per_tenure (+0.905) | InternetService_Fiber optic (+0.253) | Contract_Two year (+0.204),Priority call — offer annual plan + early loyalty reward
1200,20,98.55,2031.95,0,0,1,0.83556914,High Risk,0,1,charges_per_tenure (+0.637) | MonthlyCharges (+0.572) | InternetService_Fiber optic (+0.307),Priority call — service quality review + plan optimisation
1255,19,86.85,1564.4,0,0,1,0.8351643,High Risk,0,1,PaymentMethod_Electronic check (+0.294) | charges_per_tenure (+0.287) | InternetService_Fiber optic (+0.270),Priority call — service quality review + plan optimisation
924,4,72.2,305.55,0,0,1,0.8347855,High Risk,1,1,charges_per_tenure (+1.021) | Contract_Two year (+0.207) | InternetService_Fiber optic (+0.200),Priority call — offer annual plan + early loyalty reward
152,42,108.3,4586.15,1,0,1,0.8345566,High Risk,0,1,PaymentMethod_Electronic check (+0.320) | MonthlyCharges (+0.297) | TotalCharges (+0.235),Priority call — service quality review + plan optimisation
635,30,85.0,2624.25,0,0,1,0.83348656,High Risk,1,1,PaymentMethod_Electronic check (+0.294) | InternetService_Fiber optic (+0.279) | Contract_Two year (+0.263),Priority call — service quality review + plan optimisation
515,2,56.55,118.25,0,0,0,0.83323926,High Risk,0,1,charges_per_tenure (+1.097) | SeniorCitizen (+0.264) | Contract_Two year (+0.195),Priority call — offer annual plan + early loyalty reward
16,3,75.0,209.1,0,0,1,0.8313252,High Risk,1,1,charges_per_tenure (+1.127) | InternetService_Fiber optic (+0.226) | MultipleLines (+0.221),Priority call — offer annual plan + early loyalty reward
1343,2,44.95,85.15,0,0,0,0.8309019,High Risk,1,1,charges_per_tenure (+1.197) | SeniorCitizen (+0.333) | Contract_Two year (+0.202),Priority call — offer annual plan + early loyalty reward
91,11,84.8,906.85,0,0,1,0.8295679,High Risk,1,1,InternetService_Fiber optic (+0.277) | Contract_Two year (+0.208) | SeniorCitizen (+0.166),Priority call — offer annual plan + early loyalty reward
519,53,103.85,5485.5,0,0,1,0.8293376,High Risk,1,1,InternetService_Fiber optic (+0.327) | MonthlyCharges (+0.241) | Contract_Two year (+0.236),Priority call — service quality review + plan optimisation
538,6,83.9,497.55,0,0,1,0.8291094,High Risk,1,1,charges_per_tenure (+0.952) | InternetService_Fiber optic (+0.230) | Contract_Two year (+0.206),Priority call — offer annual plan + early loyalty reward
1064,36,84.1,3021.6,0,0,1,0.82888544,High Risk,1,1,Contract_Two year (+0.274) | PaymentMethod_Electronic check (+0.272) | InternetService_Fiber optic (+0.251),Priority call — service quality review + plan optimisation
398,23,93.5,2341.55,0,0,1,0.82742363,High Risk,0,1,PaymentMethod_Electronic check (+0.271) | InternetService_Fiber optic (+0.267) | Contract_Two year (+0.194),Priority call — service quality review + plan optimisation
1327,29,84.9,2516.2,0,0,1,0.8270851,High Risk,0,1,PaymentMethod_Electronic check (+0.286) | InternetService_Fiber optic (+0.279) | Contract_Two year (+0.263),Priority call — service quality review + plan optimisation
724,21,99.85,1992.55,0,0,1,0.82659364,High Risk,0,1,MonthlyCharges (+0.543) | InternetService_Fiber optic (+0.311) | Contract_Two year (+0.194),Priority call — service quality review + plan optimisation
871,34,100.05,3480.0,0,0,1,0.82366467,High Risk,1,1,MonthlyCharges (+0.432) | PaymentMethod_Electronic check (+0.313) | InternetService_Fiber optic (+0.281),Priority call — service quality review + plan optimisation
892,11,74.35,834.2,0,0,1,0.82306594,High Risk,1,1,charges_per_tenure (+0.350) | InternetService_Fiber optic (+0.292) | Contract_Two year (+0.198),Priority call — offer annual plan + early loyalty reward
835,8,75.75,606.25,0,0,1,0.821808,High Risk,1,1,charges_per_tenure (+0.512) | InternetService_Fiber optic (+0.281) | Contract_Two year (+0.202),Priority call — offer annual plan + early loyalty reward
262,1,59.2,59.2,0,0,0,0.82036436,High Risk,1,1,charges_per_tenure (+1.529) | Contract_Two year (+0.193) | PaymentMethod_Electronic check (+0.158),Priority call — offer annual plan + early loyalty reward
670,9,76.25,684.85,0,0,1,0.82031196,High Risk,0,1,charges_per_tenure (+0.473) | InternetService_Fiber optic (+0.289) | Contract_Two year (+0.198),Priority call — offer annual plan + early loyalty reward
1028,1,55.55,55.55,0,0,0,0.8202089,High Risk,0,1,charges_per_tenure (+1.540) | Contract_Two year (+0.203) | TechSupport (+0.138),Priority call — offer annual plan + early loyalty reward
1156,53,101.9,5549.4,0,0,1,0.8196915,High Risk,1,1,InternetService_Fiber optic (+0.326) | Contract_Two year (+0.265) | MonthlyCharges (+0.209),Priority call — service quality review + plan optimisation
1375,22,50.6,1073.3,0,0,0,0.8192423,High Risk,0,1,TotalCharges (+0.401) | PaymentMethod_Electronic check (+0.303) | PhoneService (+0.265),Priority call — personalised retention offer
1077,15,91.5,1400.3,0,0,1,0.81862813,High Risk,0,1,charges_per_tenure (+0.285) | InternetService_Fiber optic (+0.282) | PaymentMethod_Electronic check (+0.220),Priority call — service quality review + plan optimisation
621,16,85.05,1391.15,0,0,1,0.81806475,High Risk,0,1,charges_per_tenure (+0.371) | InternetService_Fiber optic (+0.294) | SeniorCitizen (+0.218),Priority call — service quality review + plan optimisation
458,4,48.75,179.85,0,0,0,0.8176291,High Risk,0,1,charges_per_tenure (+0.858) | SeniorCitizen (+0.305) | TotalCharges (+0.207),Priority call — offer annual plan + early loyalty reward
109,47,106.4,5127.95,0,0,1,0.8176156,High Risk,1,1,MonthlyCharges (+0.377) | InternetService_Fiber optic (+0.295) | PaymentMethod_Electronic check (+0.187),Priority call — service quality review + plan optimisation
1113,54,99.05,5295.7,0,0,1,0.8163398,High Risk,0,1,InternetService_Fiber optic (+0.314) | Contract_Two year (+0.261) | Contract_One year (+0.197),Priority call — service quality review + plan optimisation
417,50,95.7,4729.75,0,0,1,0.8159433,High Risk,0,1,InternetService_Fiber optic (+0.347) | PaymentMethod_Electronic check (+0.297) | Contract_One year (+0.209),Priority call — service quality review + plan optimisation
403,4,70.5,294.2,0,0,1,0.8157212,High Risk,0,1,charges_per_tenure (+0.825) | Contract_Two year (+0.205) | InternetService_Fiber optic (+0.192),Priority call — offer annual plan + early loyalty reward
5,60,105.9,6396.45,0,0,1,0.8154139,High Risk,1,1,InternetService_Fiber optic (+0.343) | MonthlyCharges (+0.325) | PaymentMethod_Electronic check (+0.277),Priority call — service quality review + plan optimisation
1358,2,91.15,168.5,0,0,1,0.81190395,High Risk,0,1,charges_per_tenure (+1.052) | Contract_Two year (+0.208) | InternetService_Fiber optic (+0.196),Priority call — offer annual plan + early loyalty reward
10,4,70.2,280.35,0,0,1,0.80925614,High Risk,0,1,charges_per_tenure (+0.780) | Contract_Two year (+0.203) | InternetService_Fiber optic (+0.178),Priority call — offer annual plan + early loyalty reward
636,1,45.4,45.4,0,0,0,0.8081669,High Risk,1,1,charges_per_tenure (+1.234) | Contract_Two year (+0.197) | Contract_One year (+0.175),Priority call — offer annual plan + early loyalty reward
17,22,79.35,1730.35,0,0,1,0.8066288,High Risk,1,1,PaymentMethod_Electronic check (+0.368) | InternetService_Fiber optic (+0.273) | Contract_Two year (+0.226),Priority call — service quality review + plan optimisation
948,1,24.4,24.4,0,0,0,0.8065413,High Risk,0,1,charges_per_tenure (+1.014) | PhoneService (+0.310) | Contract_Two year (+0.207),Priority call — offer annual plan + early loyalty reward
746,38,105.0,4026.4,0,0,1,0.80460536,High Risk,1,1,InternetService_Fiber optic (+0.280) | PaymentMethod_Electronic check (+0.265) | MonthlyCharges (+0.245),Priority call — service quality review + plan optimisation
1069,1,44.0,44.0,0,0,0,0.8028345,High Risk,0,1,charges_per_tenure (+0.908) | SeniorCitizen (+0.337) | Contract_Two year (+0.197),Priority call — offer annual plan + early loyalty reward
927,21,95.4,2025.1,0,0,1,0.80275553,High Risk,0,1,InternetService_Fiber optic (+0.284) | charges_per_tenure (+0.265) | SeniorCitizen (+0.202),Priority call — service quality review + plan optimisation
1381,7,75.45,480.75,0,0,1,0.8020252,High Risk,1,1,charges_per_tenure (+0.928) | InternetService_Fiber optic (+0.273) | high_risk_flag (+0.211),Priority call — offer annual plan + early loyalty reward
8,14,87.25,1258.6,0,0,1,0.8004119,High Risk,1,1,charges_per_tenure (+0.387) | InternetService_Fiber optic (+0.296) | PaymentMethod_Electronic check (+0.223),Priority call — service quality review + plan optimisation
504,25,89.5,2196.15,0,0,1,0.7980704,High Risk,1,1,PaymentMethod_Electronic check (+0.301) | InternetService_Fiber optic (+0.290) | Contract_Two year (+0.224),Priority call — service quality review + plan optimisation
390,1,24.2,24.2,0,0,0,0.79780823,High Risk,0,1,charges_per_tenure (+1.061) | PhoneService (+0.320) | MonthlyCharges (+0.247),Priority call — offer annual plan + early loyalty reward
933,1,52.2,52.2,0,0,0,0.7958953,High Risk,1,1,charges_per_tenure (+1.506) | Contract_Two year (+0.182) | Contract_One year (+0.164),Priority call — offer annual plan + early loyalty reward
415,2,79.85,152.45,0,0,1,0.79501975,High Risk,1,1,charges_per_tenure (+1.099) | Contract_Two year (+0.202) | InternetService_Fiber optic (+0.182),Priority call — offer annual plan + early loyalty reward
83,26,91.25,2351.8,0,0,1,0.7948644,High Risk,1,1,InternetService_Fiber optic (+0.246) | PaymentMethod_Electronic check (+0.231) | Contract_Two year (+0.228),Priority call — service quality review + plan optimisation
205,3,73.85,196.4,0,0,1,0.7948383,High Risk,0,1,charges_per_tenure (+0.757) | Contract_Two year (+0.209) | SeniorCitizen (+0.187),Priority call — offer annual plan + early loyalty reward
325,3,75.05,202.9,0,0,1,0.7945964,High Risk,0,1,charges_per_tenure (+1.013) | SeniorCitizen (+0.235) | Contract_Two year (+0.209),Priority call — offer annual plan + early loyalty reward
890,34,75.55,2425.4,0,0,1,0.79434294,High Risk,0,1,Contract_Two year (+0.271) | PaymentMethod_Electronic check (+0.263) | InternetService_Fiber optic (+0.258),Priority call — service quality review + plan optimisation
361,3,89.85,244.45,0,0,1,0.79427165,High Risk,0,1,charges_per_tenure (+1.014) | InternetService_Fiber optic (+0.245) | high_risk_flag (+0.216),Priority call — offer annual plan + early loyalty reward
423,1,45.85,45.85,0,0,0,0.79367876,High Risk,1,1,charges_per_tenure (+1.211) | Contract_Two year (+0.198) | Contract_One year (+0.160),Priority call — offer annual plan + early loyalty reward
493,32,78.9,2447.95,0,0,1,0.7925673,High Risk,1,1,PaymentMethod_Electronic check (+0.353) | InternetService_Fiber optic (+0.270) | Contract_Two year (+0.263),Priority call — service quality review + plan optimisation
1238,1,75.3,75.3,0,0,1,0.7920926,High Risk,1,1,charges_per_tenure (+1.552) | TotalCharges (+0.231) | Contract_Two year (+0.212),Priority call — offer annual plan + early loyalty reward
652,1,24.4,24.4,0,0,0,0.791251,High Risk,0,1,charges_per_tenure (+1.011) | PhoneService (+0.366) | Contract_Two year (+0.209),Priority call — offer annual plan + early loyalty reward
1241,8,74.85,572.45,0,0,1,0.7910385,High Risk,0,1,charges_per_tenure (+0.494) | InternetService_Fiber optic (+0.288) | Contract_Two year (+0.199),Priority call — offer annual plan + early loyalty reward
1330,49,99.8,4872.45,0,0,1,0.7904939,High Risk,1,1,InternetService_Fiber optic (+0.353) | MonthlyCharges (+0.267) | PaymentMethod_Electronic check (+0.248),Priority call — service quality review + plan optimisation
552,5,69.95,330.15,0,0,1,0.7900364,High Risk,1,1,charges_per_tenure (+0.765) | Contract_Two year (+0.202) | InternetService_Fiber optic (+0.185),Priority call — offer annual plan + early loyalty reward
